Fecha_hecho,Conducta,Codigo_comuna,Cantidad_casos
2006-01,Hurto a persona,11,62
2006-01,Hurto a persona,12,38
2006-01,Hurto a persona,13,2
2006-01,Hurto a persona,14,20
2006-01,Hurto a persona,15,28
2006-01,Hurto a persona,16,22
2006-01,Hurto a persona,2,2
2006-01,Hurto a persona,3,28
2006-01,Hurto a persona,4,54
2006-01,Hurto a persona,5,20
2006-01,Hurto a persona,6,38
2006-01,Hurto a persona,7,2
2006-01,Hurto a persona,8,12
2006-01,Hurto a persona,80,2
2006-01,Hurto a persona,9,8
2006-01,Hurto a persona,90,2
2006-01,Hurto a persona,SIN DATO,18
2006-02,Hurto a persona,1,2
2006-02,Hurto a persona,10,120
2006-02,Hurto a persona,11,60
2006-02,Hurto a persona,12,16
2006-02,Hurto a persona,13,6
2006-02,Hurto a persona,14,12
2006-02,Hurto a persona,15,4
2006-02,Hurto a persona,16,28
2006-02,Hurto a persona,2,2
2006-02,Hurto a persona,3,12
2006-02,Hurto a persona,4,53
2006-02,Hurto a persona,5,14
2006-02,Hurto a persona,6,14
2006-02,Hurto a persona,7,16
2006-02,Hurto a persona,9,4
2006-02,Hurto a persona,SIN DATO,6
2006-03,Hurto a persona,1,4
2006-03,Hurto a persona,10,86
2006-03,Hurto a persona,11,84
2006-03,Hurto a persona,12,22
2006-03,Hurto a persona,13,2
2006-03,Hurto a persona,14,24
2006-03,Hurto a persona,15,30
2006-03,Hurto a persona,16,62
2006-03,Hurto a persona,3,18
2006-03,Hurto a persona,4,46
2006-03,Hurto a persona,5,44
2006-03,Hurto a persona,6,18
2006-03,Hurto a persona,7,14
2006-03,Hurto a persona,70,2
2006-03,Hurto a persona,8,12
2006-03,Hurto a persona,SIN DATO,18
2006-04,Hurto a persona,10,62
2006-04,Hurto a persona,11,72
2006-04,Hurto a persona,12,16
2006-04,Hurto a persona,13,6
2006-04,Hurto a persona,14,28
2006-04,Hurto a persona,15,6
2006-04,Hurto a persona,16,50
2006-04,Hurto a persona,2,2
2006-04,Hurto a persona,3,8
2006-04,Hurto a persona,4,30
2006-04,Hurto a persona,5,20
2006-04,Hurto a persona,6,6
2006-04,Hurto a persona,7,6
2006-04,Hurto a persona,8,2
2006-04,Hurto a persona,SIN DATO,30
2006-05,Hurto a persona,1,2
2006-05,Hurto a persona,10,122
2006-05,Hurto a persona,11,58
2006-05,Hurto a persona,12,32
2006-05,Hurto a persona,13,14
2006-05,Hurto a persona,14,18
2006-05,Hurto a persona,15,28
2006-05,Hurto a persona,16,82
2006-05,Hurto a persona,4,6
2006-05,Hurto a persona,5,12
2006-05,Hurto a persona,6,8
2006-05,Hurto a persona,7,8
2006-05,Hurto a persona,8,10
2006-05,Hurto a persona,9,2
2006-05,Hurto a persona,SIN DATO,56
2006-06,Hurto a persona,10,46
2006-06,Hurto a persona,11,54
2006-06,Hurto a persona,12,16
2006-06,Hurto a persona,13,6
2006-06,Hurto a persona,14,40
2006-06,Hurto a persona,15,30
2006-06,Hurto a persona,16,68
2006-06,Hurto a persona,2,2
2006-06,Hurto a persona,3,4
2006-06,Hurto a persona,4,4
2006-06,Hurto a persona,5,10
2006-06,Hurto a persona,6,2
2006-06,Hurto a persona,7,8
2006-06,Hurto a persona,8,6
2006-06,Hurto a persona,9,2
2006-06,Hurto a persona,90,2
2006-06,Hurto a persona,SIN DATO,50
2006-07,Hurto a persona,1,2
2006-07,Hurto a persona,10,80
2006-07,Hurto a persona,11,28
2006-07,Hurto a persona,12,12
2006-07,Hurto a persona,13,8
2006-07,Hurto a persona,14,28
2006-07,Hurto a persona,15,18
2006-07,Hurto a persona,16,48
2006-07,Hurto a persona,3,4
2006-07,Hurto a persona,4,12
2006-07,Hurto a persona,5,12
2006-07,Hurto a persona,7,2
2006-07,Hurto a persona,70,2
2006-07,Hurto a persona,8,2
2006-07,Hurto a persona,SIN DATO,42
2006-08,Hurto a persona,10,48
2006-08,Hurto a persona,11,60
2006-08,Hurto a persona,12,8
2006-08,Hurto a persona,13,14
2006-08,Hurto a persona,14,28
2006-08,Hurto a persona,15,16
2006-08,Hurto a persona,16,74
2006-08,Hurto a persona,3,4
2006-08,Hurto a persona,4,14
2006-08,Hurto a persona,5,18
2006-08,Hurto a persona,6,4
2006-08,Hurto a persona,60,4
2006-08,Hurto a persona,7,4
2006-08,Hurto a persona,8,4
2006-08,Hurto a persona,9,20
2006-08,Hurto a persona,SIN DATO,30
2006-09,Hurto a persona,10,74
2006-09,Hurto a persona,11,96
2006-09,Hurto a persona,12,22
2006-09,Hurto a persona,13,2
2006-09,Hurto a persona,14,22
2006-09,Hurto a persona,15,8
2006-09,Hurto a persona,16,52
2006-09,Hurto a persona,4,18
2006-09,Hurto a persona,5,12
2006-09,Hurto a persona,6,4
2006-09,Hurto a persona,60,4
2006-09,Hurto a persona,7,10
2006-09,Hurto a persona,8,4
2006-09,Hurto a persona,90,2
2006-09,Hurto a persona,SIN DATO,18
2006-10,Hurto a persona,10,50
2006-10,Hurto a persona,11,52
2006-10,Hurto a persona,12,10
2006-10,Hurto a persona,14,10
2006-10,Hurto a persona,15,32
2006-10,Hurto a persona,16,68
2006-10,Hurto a persona,3,6
2006-10,Hurto a persona,4,10
2006-10,Hurto a persona,5,12
2006-10,Hurto a persona,6,2
2006-10,Hurto a persona,7,2
2006-10,Hurto a persona,9,4
2006-10,Hurto a persona,SIN DATO,6
2006-11,Hurto a persona,1,2
2006-11,Hurto a persona,10,82
2006-11,Hurto a persona,11,38
2006-11,Hurto a persona,12,2
2006-11,Hurto a persona,13,2
2006-11,Hurto a persona,14,62
2006-11,Hurto a persona,15,16
2006-11,Hurto a persona,16,56
2006-11,Hurto a persona,3,10
2006-11,Hurto a persona,4,14
2006-11,Hurto a persona,5,24
2006-11,Hurto a persona,6,10
2006-11,Hurto a persona,7,10
2006-11,Hurto a persona,8,4
2006-11,Hurto a persona,9,2
2006-11,Hurto a persona,SIN DATO,22
2006-12,Hurto a persona,10,58
2006-12,Hurto a persona,11,24
2006-12,Hurto a persona,12,8
2006-12,Hurto a persona,13,2
2006-12,Hurto a persona,14,44
2006-12,Hurto a persona,15,16
2006-12,Hurto a persona,16,32
2006-12,Hurto a persona,3,2
2006-12,Hurto a persona,4,12
2006-12,Hurto a persona,5,16
2006-12,Hurto a persona,6,2
2006-12,Hurto a persona,7,18
2006-12,Hurto a persona,8,4
2006-12,Hurto a persona,9,2
2006-12,Hurto a persona,SIN DATO,14
2007-01,Hurto a persona,1,2
2007-01,Hurto a persona,10,12
2007-01,Hurto a persona,11,12
2007-01,Hurto a persona,12,6
2007-01,Hurto a persona,13,4
2007-01,Hurto a persona,14,16
2007-01,Hurto a persona,15,10
2007-01,Hurto a persona,16,32
2007-01,Hurto a persona,2,6
2007-01,Hurto a persona,3,2
2007-01,Hurto a persona,4,2
2007-01,Hurto a persona,5,18
2007-01,Hurto a persona,6,2
2007-01,Hurto a persona,7,4
2007-01,Hurto a persona,9,6
2007-01,Hurto a persona,SIN DATO,2
2007-02,Hurto a persona,10,48
2007-02,Hurto a persona,11,12
2007-02,Hurto a persona,12,4
2007-02,Hurto a persona,13,2
2007-02,Hurto a persona,14,24
2007-02,Hurto a persona,15,18
2007-02,Hurto a persona,16,24
2007-02,Hurto a persona,2,2
2007-02,Hurto a persona,3,2
2007-02,Hurto a persona,4,8
2007-02,Hurto a persona,5,14
2007-02,Hurto a persona,6,2
2007-02,Hurto a persona,7,6
2007-02,Hurto a persona,8,4
2007-02,Hurto a persona,80,4
2007-02,Hurto a persona,9,4
2007-02,Hurto a persona,SIN DATO,4
2007-03,Hurto a persona,1,2
2007-03,Hurto a persona,10,80
2007-03,Hurto a persona,11,46
2007-03,Hurto a persona,12,12
2007-03,Hurto a persona,13,2
2007-03,Hurto a persona,14,108
2007-03,Hurto a persona,15,20
2007-03,Hurto a persona,16,26
2007-03,Hurto a persona,3,12
2007-03,Hurto a persona,4,26
2007-03,Hurto a persona,5,12
2007-03,Hurto a persona,6,6
2007-03,Hurto a persona,7,14
2007-03,Hurto a persona,8,4
2007-03,Hurto a persona,9,12
2007-03,Hurto a persona,90,2
2007-03,Hurto a persona,SIN DATO,2
2007-04,Hurto a persona,10,78
2007-04,Hurto a persona,11,32
2007-04,Hurto a persona,12,18
2007-04,Hurto a persona,14,106
2007-04,Hurto a persona,15,30
2007-04,Hurto a persona,16,2
2007-04,Hurto a persona,3,12
2007-04,Hurto a persona,4,2
2007-04,Hurto a persona,5,12
2007-04,Hurto a persona,6,6
2007-04,Hurto a persona,7,8
2007-04,Hurto a persona,8,10
2007-04,Hurto a persona,SIN DATO,4
2007-05,Hurto a persona,10,115
2007-05,Hurto a persona,11,42
2007-05,Hurto a persona,12,6
2007-05,Hurto a persona,13,2
2007-05,Hurto a persona,14,56
2007-05,Hurto a persona,15,40
2007-05,Hurto a persona,16,16
2007-05,Hurto a persona,4,28
2007-05,Hurto a persona,5,20
2007-05,Hurto a persona,7,18
2007-05,Hurto a persona,8,2
2007-05,Hurto a persona,9,2
2007-05,Hurto a persona,90,2
2007-05,Hurto a persona,SIN DATO,10
2007-06,Hurto a persona,1,2
2007-06,Hurto a persona,10,76
2007-06,Hurto a persona,11,56
2007-06,Hurto a persona,12,6
2007-06,Hurto a persona,14,30
2007-06,Hurto a persona,15,10
2007-06,Hurto a persona,16,14
2007-06,Hurto a persona,3,4
2007-06,Hurto a persona,4,8
2007-06,Hurto a persona,5,18
2007-06,Hurto a persona,6,14
2007-06,Hurto a persona,7,24
2007-06,Hurto a persona,8,4
2007-06,Hurto a persona,9,10
2007-06,Hurto a persona,90,2
2007-06,Hurto a persona,SIN DATO,8
2007-07,Hurto a persona,1,4
2007-07,Hurto a persona,10,76
2007-07,Hurto a persona,11,40
2007-07,Hurto a persona,12,16
2007-07,Hurto a persona,13,10
2007-07,Hurto a persona,14,28
2007-07,Hurto a persona,15,14
2007-07,Hurto a persona,16,22
2007-07,Hurto a persona,3,14
2007-07,Hurto a persona,4,12
2007-07,Hurto a persona,5,24
2007-07,Hurto a persona,60,4
2007-07,Hurto a persona,7,14
2007-07,Hurto a persona,80,2
2007-08,Hurto a persona,1,2
2007-08,Hurto a persona,10,118
2007-08,Hurto a persona,11,60
2007-08,Hurto a persona,12,8
2007-08,Hurto a persona,13,8
2007-08,Hurto a persona,14,56
2007-08,Hurto a persona,15,30
2007-08,Hurto a persona,16,20
2007-08,Hurto a persona,3,6
2007-08,Hurto a persona,4,8
2007-08,Hurto a persona,5,8
2007-08,Hurto a persona,6,4
2007-08,Hurto a persona,7,12
2007-08,Hurto a persona,8,2
2007-08,Hurto a persona,80,2
2007-08,Hurto a persona,SIN DATO,12
2007-09,Hurto a persona,10,52
2007-09,Hurto a persona,11,28
2007-09,Hurto a persona,12,10
2007-09,Hurto a persona,13,4
2007-09,Hurto a persona,14,40
2007-09,Hurto a persona,15,6
2007-09,Hurto a persona,16,2
2007-09,Hurto a persona,2,2
2007-09,Hurto a persona,3,6
2007-09,Hurto a persona,4,10
2007-09,Hurto a persona,5,18
2007-09,Hurto a persona,6,2
2007-09,Hurto a persona,7,4
2007-09,Hurto a persona,80,2
2007-09,Hurto a persona,9,4
2007-09,Hurto a persona,SIN DATO,8
2007-10,Hurto a persona,10,98
2007-10,Hurto a persona,11,36
2007-10,Hurto a persona,12,14
2007-10,Hurto a persona,13,6
2007-10,Hurto a persona,14,28
2007-10,Hurto a persona,15,8
2007-10,Hurto a persona,16,8
2007-10,Hurto a persona,3,10
2007-10,Hurto a persona,4,16
2007-10,Hurto a persona,5,14
2007-10,Hurto a persona,6,2
2007-10,Hurto a persona,7,20
2007-10,Hurto a persona,8,4
2007-10,Hurto a persona,80,2
2007-10,Hurto a persona,9,6
2007-10,Hurto a persona,90,4
2007-10,Hurto a persona,SIN DATO,8
2007-11,Hurto a persona,1,2
2007-11,Hurto a persona,10,90
2007-11,Hurto a persona,11,60
2007-11,Hurto a persona,12,22
2007-11,Hurto a persona,13,6
2007-11,Hurto a persona,14,26
2007-11,Hurto a persona,15,28
2007-11,Hurto a persona,16,44
2007-11,Hurto a persona,3,8
2007-11,Hurto a persona,4,8
2007-11,Hurto a persona,5,18
2007-11,Hurto a persona,6,6
2007-11,Hurto a persona,60,2
2007-11,Hurto a persona,7,8
2007-11,Hurto a persona,8,8
2007-11,Hurto a persona,9,6
2007-11,Hurto a persona,90,10
2007-11,Hurto a persona,SIN DATO,14
2007-12,Hurto a persona,10,86
2007-12,Hurto a persona,11,74
2007-12,Hurto a persona,12,38
2007-12,Hurto a persona,13,4
2007-12,Hurto a persona,14,30
2007-12,Hurto a persona,15,12
2007-12,Hurto a persona,16,24
2007-12,Hurto a persona,2,4
2007-12,Hurto a persona,3,6
2007-12,Hurto a persona,4,10
2007-12,Hurto a persona,5,24
2007-12,Hurto a persona,6,4
2007-12,Hurto a persona,60,2
2007-12,Hurto a persona,7,8
2007-12,Hurto a persona,8,4
2007-12,Hurto a persona,9,4
2008-01,Hurto a persona,1,10
2008-01,Hurto a persona,10,100
2008-01,Hurto a persona,11,78
2008-01,Hurto a persona,12,16
2008-01,Hurto a persona,13,8
2008-01,Hurto a persona,14,16
2008-01,Hurto a persona,15,4
2008-01,Hurto a persona,16,8
2008-01,Hurto a persona,3,2
2008-01,Hurto a persona,4,10
2008-01,Hurto a persona,5,16
2008-01,Hurto a persona,6,4
2008-01,Hurto a persona,7,10
2008-01,Hurto a persona,8,10
2008-01,Hurto a persona,9,6
2008-01,Hurto a persona,SIN DATO,4
2008-02,Hurto a persona,1,2
2008-02,Hurto a persona,10,116
2008-02,Hurto a persona,11,66
2008-02,Hurto a persona,12,12
2008-02,Hurto a persona,13,2
2008-02,Hurto a persona,14,44
2008-02,Hurto a persona,15,20
2008-02,Hurto a persona,16,12
2008-02,Hurto a persona,2,10
2008-02,Hurto a persona,3,6
2008-02,Hurto a persona,4,16
2008-02,Hurto a persona,5,16
2008-02,Hurto a persona,6,4
2008-02,Hurto a persona,60,2
2008-02,Hurto a persona,7,12
2008-02,Hurto a persona,8,10
2008-02,Hurto a persona,9,14
2008-02,Hurto a persona,SIN DATO,10
2008-03,Hurto a persona,1,6
2008-03,Hurto a persona,10,60
2008-03,Hurto a persona,11,54
2008-03,Hurto a persona,12,6
2008-03,Hurto a persona,13,6
2008-03,Hurto a persona,14,36
2008-03,Hurto a persona,15,12
2008-03,Hurto a persona,16,10
2008-03,Hurto a persona,3,2
2008-03,Hurto a persona,4,10
2008-03,Hurto a persona,5,10
2008-03,Hurto a persona,6,2
2008-03,Hurto a persona,8,2
2008-03,Hurto a persona,9,6
2008-03,Hurto a persona,SIN DATO,118
2008-04,Hurto a persona,1,12
2008-04,Hurto a persona,10,98
2008-04,Hurto a persona,11,86
2008-04,Hurto a persona,12,14
2008-04,Hurto a persona,13,12
2008-04,Hurto a persona,14,56
2008-04,Hurto a persona,15,22
2008-04,Hurto a persona,16,22
2008-04,Hurto a persona,2,2
2008-04,Hurto a persona,3,8
2008-04,Hurto a persona,4,18
2008-04,Hurto a persona,5,14
2008-04,Hurto a persona,6,12
2008-04,Hurto a persona,7,18
2008-04,Hurto a persona,8,12
2008-04,Hurto a persona,9,8
2008-04,Hurto a persona,SIN DATO,10
2008-05,Hurto a persona,1,10
2008-05,Hurto a persona,10,108
2008-05,Hurto a persona,11,48
2008-05,Hurto a persona,12,16
2008-05,Hurto a persona,13,4
2008-05,Hurto a persona,14,48
2008-05,Hurto a persona,15,8
2008-05,Hurto a persona,16,12
2008-05,Hurto a persona,2,2
2008-05,Hurto a persona,3,4
2008-05,Hurto a persona,4,38
2008-05,Hurto a persona,5,18
2008-05,Hurto a persona,6,6
2008-05,Hurto a persona,7,16
2008-05,Hurto a persona,8,4
2008-05,Hurto a persona,80,2
2008-05,Hurto a persona,9,22
2008-05,Hurto a persona,SIN DATO,12
2008-06,Hurto a persona,1,8
2008-06,Hurto a persona,10,108
2008-06,Hurto a persona,11,30
2008-06,Hurto a persona,12,26
2008-06,Hurto a persona,13,18
2008-06,Hurto a persona,14,100
2008-06,Hurto a persona,15,16
2008-06,Hurto a persona,16,16
2008-06,Hurto a persona,2,4
2008-06,Hurto a persona,3,12
2008-06,Hurto a persona,4,34
2008-06,Hurto a persona,5,12
2008-06,Hurto a persona,6,4
2008-06,Hurto a persona,60,2
2008-06,Hurto a persona,7,18
2008-06,Hurto a persona,8,10
2008-06,Hurto a persona,80,4
2008-06,Hurto a persona,9,8
2008-06,Hurto a persona,SIN DATO,20
2008-07,Hurto a persona,1,14
2008-07,Hurto a persona,10,162
2008-07,Hurto a persona,11,82
2008-07,Hurto a persona,12,36
2008-07,Hurto a persona,13,8
2008-07,Hurto a persona,14,86
2008-07,Hurto a persona,15,10
2008-07,Hurto a persona,16,46
2008-07,Hurto a persona,2,4
2008-07,Hurto a persona,3,4
2008-07,Hurto a persona,4,28
2008-07,Hurto a persona,5,40
2008-07,Hurto a persona,6,4
2008-07,Hurto a persona,7,26
2008-07,Hurto a persona,8,14
2008-07,Hurto a persona,80,2
2008-07,Hurto a persona,9,16
2008-07,Hurto a persona,SIN DATO,30
2008-08,Hurto a persona,1,2
2008-08,Hurto a persona,10,114
2008-08,Hurto a persona,11,86
2008-08,Hurto a persona,12,20
2008-08,Hurto a persona,13,12
2008-08,Hurto a persona,14,48
2008-08,Hurto a persona,15,12
2008-08,Hurto a persona,16,14
2008-08,Hurto a persona,3,6
2008-08,Hurto a persona,4,14
2008-08,Hurto a persona,5,28
2008-08,Hurto a persona,60,2
2008-08,Hurto a persona,7,14
2008-08,Hurto a persona,8,4
2008-08,Hurto a persona,9,2
2008-08,Hurto a persona,SIN DATO,20
2008-09,Hurto a persona,1,4
2008-09,Hurto a persona,10,154
2008-09,Hurto a persona,11,80
2008-09,Hurto a persona,12,30
2008-09,Hurto a persona,14,42
2008-09,Hurto a persona,15,12
2008-09,Hurto a persona,16,14
2008-09,Hurto a persona,2,2
2008-09,Hurto a persona,3,12
2008-09,Hurto a persona,4,16
2008-09,Hurto a persona,5,20
2008-09,Hurto a persona,6,12
2008-09,Hurto a persona,60,14
2008-09,Hurto a persona,7,6
2008-09,Hurto a persona,8,6
2008-09,Hurto a persona,9,6
2008-09,Hurto a persona,SIN DATO,12
2008-10,Hurto a persona,1,28
2008-10,Hurto a persona,10,154
2008-10,Hurto a persona,11,66
2008-10,Hurto a persona,12,18
2008-10,Hurto a persona,13,4
2008-10,Hurto a persona,14,108
2008-10,Hurto a persona,15,6
2008-10,Hurto a persona,16,20
2008-10,Hurto a persona,3,16
2008-10,Hurto a persona,4,22
2008-10,Hurto a persona,5,22
2008-10,Hurto a persona,6,4
2008-10,Hurto a persona,60,4
2008-10,Hurto a persona,7,26
2008-10,Hurto a persona,8,6
2008-10,Hurto a persona,80,2
2008-10,Hurto a persona,9,6
2008-10,Hurto a persona,90,2
2008-10,Hurto a persona,SIN DATO,14
2008-11,Hurto a persona,10,134
2008-11,Hurto a persona,11,62
2008-11,Hurto a persona,12,26
2008-11,Hurto a persona,13,16
2008-11,Hurto a persona,14,72
2008-11,Hurto a persona,15,12
2008-11,Hurto a persona,16,22
2008-11,Hurto a persona,2,8
2008-11,Hurto a persona,3,10
2008-11,Hurto a persona,4,14
2008-11,Hurto a persona,5,28
2008-11,Hurto a persona,6,12
2008-11,Hurto a persona,60,2
2008-11,Hurto a persona,7,14
2008-11,Hurto a persona,8,6
2008-11,Hurto a persona,9,4
2008-11,Hurto a persona,SIN DATO,14
2008-12,Hurto a persona,1,12
2008-12,Hurto a persona,10,92
2008-12,Hurto a persona,11,114
2008-12,Hurto a persona,12,24
2008-12,Hurto a persona,13,14
2008-12,Hurto a persona,14,78
2008-12,Hurto a persona,15,30
2008-12,Hurto a persona,16,36
2008-12,Hurto a persona,3,4
2008-12,Hurto a persona,4,10
2008-12,Hurto a persona,5,14
2008-12,Hurto a persona,7,10
2008-12,Hurto a persona,70,2
2008-12,Hurto a persona,8,16
2008-12,Hurto a persona,9,2
2008-12,Hurto a persona,SIN DATO,4
2009-01,Hurto a persona,1,2
2009-01,Hurto a persona,10,130
2009-01,Hurto a persona,11,82
2009-01,Hurto a persona,12,16
2009-01,Hurto a persona,13,10
2009-01,Hurto a persona,14,88
2009-01,Hurto a persona,15,42
2009-01,Hurto a persona,16,50
2009-01,Hurto a persona,2,6
2009-01,Hurto a persona,3,6
2009-01,Hurto a persona,4,42
2009-01,Hurto a persona,5,38
2009-01,Hurto a persona,6,16
2009-01,Hurto a persona,60,2
2009-01,Hurto a persona,7,12
2009-01,Hurto a persona,8,8
2009-01,Hurto a persona,9,28
2009-01,Hurto a persona,90,6
2009-01,Hurto a persona,SIN DATO,2
2009-02,Hurto a persona,1,2
2009-02,Hurto a persona,10,60
2009-02,Hurto a persona,11,56
2009-02,Hurto a persona,12,26
2009-02,Hurto a persona,13,6
2009-02,Hurto a persona,14,80
2009-02,Hurto a persona,15,12
2009-02,Hurto a persona,16,28
2009-02,Hurto a persona,2,4
2009-02,Hurto a persona,3,14
2009-02,Hurto a persona,4,12
2009-02,Hurto a persona,5,44
2009-02,Hurto a persona,6,8
2009-02,Hurto a persona,7,18
2009-02,Hurto a persona,8,4
2009-02,Hurto a persona,80,2
2009-02,Hurto a persona,9,4
2009-02,Hurto a persona,SIN DATO,8
2009-03,Hurto a persona,1,2
2009-03,Hurto a persona,10,128
2009-03,Hurto a persona,11,40
2009-03,Hurto a persona,12,18
2009-03,Hurto a persona,13,8
2009-03,Hurto a persona,14,24
2009-03,Hurto a persona,15,28
2009-03,Hurto a persona,16,24
2009-03,Hurto a persona,2,6
2009-03,Hurto a persona,3,2
2009-03,Hurto a persona,4,16
2009-03,Hurto a persona,5,30
2009-03,Hurto a persona,6,10
2009-03,Hurto a persona,7,6
2009-03,Hurto a persona,8,8
2009-03,Hurto a persona,9,8
2009-03,Hurto a persona,SIN DATO,2
2009-04,Hurto a persona,10,88
2009-04,Hurto a persona,11,70
2009-04,Hurto a persona,12,16
2009-04,Hurto a persona,13,12
2009-04,Hurto a persona,14,12
2009-04,Hurto a persona,15,6
2009-04,Hurto a persona,16,36
2009-04,Hurto a persona,2,2
2009-04,Hurto a persona,3,8
2009-04,Hurto a persona,4,36
2009-04,Hurto a persona,5,24
2009-04,Hurto a persona,6,4
2009-04,Hurto a persona,7,2
2009-04,Hurto a persona,8,4
2009-04,Hurto a persona,80,6
2009-04,Hurto a persona,9,6
2009-04,Hurto a persona,90,2
2009-04,Hurto a persona,SIN DATO,4
2009-05,Hurto a persona,1,4
2009-05,Hurto a persona,10,82
2009-05,Hurto a persona,11,38
2009-05,Hurto a persona,12,18
2009-05,Hurto a persona,13,8
2009-05,Hurto a persona,14,22
2009-05,Hurto a persona,15,8
2009-05,Hurto a persona,16,38
2009-05,Hurto a persona,3,8
2009-05,Hurto a persona,4,4
2009-05,Hurto a persona,5,26
2009-05,Hurto a persona,6,16
2009-05,Hurto a persona,7,20
2009-05,Hurto a persona,8,2
2009-05,Hurto a persona,80,4
2009-05,Hurto a persona,9,6
2009-05,Hurto a persona,SIN DATO,4
2009-06,Hurto a persona,10,14
2009-06,Hurto a persona,11,6
2009-06,Hurto a persona,12,2
2009-06,Hurto a persona,13,4
2009-06,Hurto a persona,14,12
2009-06,Hurto a persona,15,2
2009-06,Hurto a persona,16,20
2009-06,Hurto a persona,2,2
2009-06,Hurto a persona,3,6
2009-06,Hurto a persona,5,10
2009-06,Hurto a persona,6,2
2009-06,Hurto a persona,60,4
2009-06,Hurto a persona,7,6
2009-06,Hurto a persona,8,10
2009-06,Hurto a persona,SIN DATO,6
2009-07,Hurto a persona,1,2
2009-07,Hurto a persona,10,54
2009-07,Hurto a persona,11,32
2009-07,Hurto a persona,12,10
2009-07,Hurto a persona,13,2
2009-07,Hurto a persona,14,30
2009-07,Hurto a persona,15,12
2009-07,Hurto a persona,16,50
2009-07,Hurto a persona,3,8
2009-07,Hurto a persona,4,8
2009-07,Hurto a persona,5,10
2009-07,Hurto a persona,6,6
2009-07,Hurto a persona,60,2
2009-07,Hurto a persona,7,12
2009-07,Hurto a persona,8,6
2009-07,Hurto a persona,80,4
2009-07,Hurto a persona,9,2
2009-07,Hurto a persona,90,4
